,ID,year,country,wapitax,wapinet,share_post80_,consumption,tax,hh_size,floor_area,gdp_capita,hdd,homeownership,h_ownship_imputed,electr_price,aprtmt_share,age,eu_scale,new_dwlling_share_,floor_area_sq,gdp_capita_sq,hdd_sq,log_consumption,log_wapitax,log_wapinet,log_floor_area,log_gdp_capita,log_homeownership,log_h_ownship_imputed,log_aprtmt_share,log_age,log_hdd,age2,log_age2,log_hdd_sq,log_gdp_capita_sq,log_floor_area_sq,log_tax,log_electr_price,c_d1,c_d2,c_d3,c_d4,c_d5,c_d6,c_d7,c_d8,c_d9,c_d10,c_d11,c_d12,c_d13,c_d14,c_d15,c_d16,c_d17,c_d18,c_d19,c_d20,c_d21,c_d22,c_d23,c_d24,c_d25,c_d26,c_d27,c_d28,c_d29,y_d1,y_d2,y_d3,y_d4,y_d5,y_d6,y_d7,y_d8,y_d9,y_d10,y_d11,y_d12,y_d13,y_d14,y_d15,y_d16,latitude,latitude2,longitude,log_latitude,log_longitude,WAPIDH,log_WAPIDH,Pri_Inc,Year,DistrictHeatTotal
0,1.0,2000.0,Austria,742.7838,526.63916,26.1,1.650193,216.14468,2.4,90.6,24517.268,3163.590087890625,,,,,37.9,1.84,1.43,8208.359,601096400.0,10008302.0,0.5008922,6.610405,6.2665157,4.506454,10.107133,,,,3.634951,8.059463,1436.4102,7.269902,16.118925,20.214266,9.012908,5.375948,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.51623,2257.7922,14.550072,3.8610713,2.6775959,725.500933229835,6.5868626,18211030.0,2011.0,0.125138673175061
1,1.0,2001.0,Austria,739.39545,528.07355,27.53,1.7255465,211.32193,2.4,91.3,24489.736,3497.25,,,,42.54,38.3,1.77,1.22,8335.69,599747200.0,12230758.0,0.5455438,6.605833,6.2692356,4.5141506,10.1060095,,,3.750445,3.6454499,8.159732,1466.8899,7.2908998,16.319464,20.212019,9.028301,5.3533826,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.51623,2257.7922,14.550072,3.8610713,2.6775959,723.2069068569158,6.5836954,18107600.0,2010.0,0.12827683752029187
2,1.0,2002.0,Austria,798.465,553.2682,28.75,1.6471328,245.1968,2.4,91.8,26351.375,3225.489990234375,,51.6,,42.54,38.8,1.77,1.1,8427.24,694394940.0,10403786.0,0.49903604,6.682691,6.3158426,4.5196123,10.1792755,,3.9435217,3.750445,3.6584203,8.07884,1505.44,7.3168406,16.15768,20.358551,9.039225,5.502061,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.51623,2257.7922,14.550072,3.8610713,2.6775959,778.2947366543278,6.6571054,21040652.0,2002.0,0.0721154560722938
3,1.0,2003.0,Austria,998.4427,674.4882,29.85,1.7006755,323.9545,2.4,93.9,32102.93,3464.68994140625,,51.6,,25.0,39.1,1.72,1.1,8817.21,1030598100.0,12004076.0,0.5310255,6.9061966,6.513954,4.5422306,10.376702,,3.9435217,3.218876,3.6661224,8.150378,1528.8099,7.332245,16.300756,20.753405,9.084461,5.780603,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.51623,2257.7922,14.550072,3.8610713,2.6775959,950.8416534813451,6.8573475,32052936.0,2014.0,0.13398426905343097
4,1.0,2004.0,Austria,1205.6222,779.95447,30.95,,425.66766,2.4,96.4,36693.402,3560.449951171875,51.6,51.6,,41.5,39.4,1.63,1.1,9292.96,1346405800.0,12676804.0,,7.094751,6.6592355,4.5685062,10.510352,3.9435217,3.9435217,3.7256935,3.673766,8.177642,1552.3601,7.347532,16.355284,21.020704,9.1370125,6.053659,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.51623,2257.7922,14.550072,3.8610713,2.6775959,1127.080224426154,7.0273857,44238380.0,2013.0,0.15272765390317317
5,1.0,2005.0,Austria,1305.5398,844.5957,32.05,1.5903896,460.94415,2.3,96.9,38242.043,3649.6201171875,,55.0,,41.3,39.7,1.68,0.95,9389.61,1462453900.0,13319727.0,0.46397904,7.1743717,6.738858,4.5736794,10.551691,,4.0073333,3.7208624,3.6813512,8.202378,1576.0901,7.3627024,16.404757,21.103382,9.147359,6.133277,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.51623,2257.7922,14.550072,3.8610713,2.6775959,1206.990668579595,7.0958853,49926508.0,2005.0,0.09511291086328234
6,1.0,2006.0,Austria,1388.8108,899.84686,33.0,,488.96393,2.3,97.4,40430.992,3487.330078125,,55.0,,41.3,40.1,1.63,1.03,9486.761,1634665100.0,12161471.0,,7.236203,6.8022246,4.5788264,10.607352,,4.0073333,3.7208624,3.6913762,8.156892,1608.0099,7.3827524,16.313784,21.214705,9.157653,6.192289,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.51623,2257.7922,14.550072,3.8610713,2.6775959,1284.129829027827,7.1578364,56151000.0,2006.0,0.08974656286234885
7,1.0,2007.0,Austria,1651.1956,1042.6141,34.03,1.4323301,608.5815,2.3,97.8,46586.65,3171.320068359375,59.2,59.2,,41.2,40.5,1.67,1.18,9564.841,2170315800.0,10057271.0,0.35930258,7.409255,6.9494863,4.582925,10.749069,4.0809216,4.0809216,3.7184384,3.701302,8.061903,1640.25,7.402604,16.123806,21.498138,9.16585,6.411131,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.51623,2257.7922,14.550072,3.8610713,2.6775959,1485.817759199484,7.3037205,76923660.0,2015.0,0.13398426905343097
8,1.0,2008.0,Austria,2027.6251,1307.254,35.21,1.4181622,720.37103,2.3,98.0,51386.375,3252.2900390625,57.9,57.9,,42.4,40.9,1.66,1.29,9604.0,2640559600.0,10577390.0,0.34936184,7.6146207,7.175684,4.5849676,10.847128,4.0587173,4.0587173,3.7471485,3.7111301,8.087114,1672.8102,7.4222603,16.174229,21.694256,9.169935,6.5797663,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.51623,2257.7922,14.550072,3.8610713,2.6775959,1793.342709279149,7.4918365,104192300.0,2009.0,0.11279396109551922
9,1.0,2009.0,Austria,1892.6207,1209.4675,36.5,1.3697673,683.1532,2.3,98.2,47654.188,3300.8798828125,57.6,57.6,,42.5,41.2,1.63,0.88,9643.239,2270921500.0,10895808.0,0.31464088,7.5457177,7.0979357,4.587006,10.771726,4.0535226,4.0535226,3.749504,3.7184384,8.101944,1697.4401,7.436877,16.203888,21.543451,9.174012,6.526719,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.51623,2257.7922,14.550072,3.8610713,2.6775959,1667.367594565996,7.4190016,90191304.0,2004.0,0.08703822603629985
10,1.0,2010.0,Austria,1918.3362,1229.6775,37.38,1.4620328,688.6586,2.3,98.8,46659.84,3703.619384765625,57.4,57.4,,42.2,41.6,1.63,0.84,9761.44,2177140700.0,13716797.0,0.3798278,7.5592136,7.114507,4.5930977,10.750639,4.0500445,4.0500445,3.7424202,3.7281,8.217066,1730.5598,7.4562,16.434132,21.501278,9.186195,6.5347457,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47.51623,2257.7922,14.550072,3.8610713,2.6775959,1682.127294527914,7.4278145,89509256.0,2001.0,0.07000614351858789
11,1.0,2011.0,Austria,2205.0486,1402.0155,38.22,1.3227562,803.03314,2.3,99.0,51123.562,3403.7,52.4,52.4,,44.4,42.0,1.64,0.88,9801.0,2613618700.0,11585174.0,0.27971756,7.698505,7.245666,4.59512,10.842001,3.9589067,3.9589067,3.7932396,3.7376697,8.132618,1764.0,7.4753394,16.265236,21.684002,9.19024,6.688396,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.51623,2257.7922,14.550072,3.8610713,2.6775959,1897.487388479178,7.548286,112729940.0,2000.0,0.06519372305369664
12,1.0,2012.0,Austria,2116.801,1357.8273,39.1,1.3705113,758.9738,2.3,99.1,48324.254,3554.199951171875,57.5,57.5,,42.5,42.4,1.64,1.03,9820.81,2335233500.0,12632337.0,0.31518388,7.6576614,7.213641,4.5961294,10.785688,4.051785,4.051785,3.749504,3.7471485,8.175885,1797.7601,7.494297,16.35177,21.571377,9.192259,6.631967,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.51623,2257.7922,14.550072,3.8610713,2.6775959,1831.577835021591,7.5129333,102292830.0,2012.0,0.13085688168823187
13,1.0,2013.0,Austria,2193.2092,1332.2026,40.13,1.4678228,861.00665,2.3,99.6,50557.805,3640.10009765625,57.3,57.3,,43.6,42.6,1.61,1.16,9920.16,2556091600.0,13250329.0,0.3837802,7.693121,7.194589,4.601162,10.830873,4.0483007,4.0483007,3.775057,3.7518542,8.199766,1814.7599,7.5037084,16.399532,21.661745,9.202324,6.7581024,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.51623,2257.7922,14.550072,3.8610713,2.6775959,1844.103357488994,7.5197487,110883840.0,2008.0,0.1036926981768657
14,1.0,2014.0,Austria,2190.638,1300.7238,41.05,1.2773427,889.91437,2.2,99.6,51148.36,3124.85791015625,57.2,57.2,,44.0,42.9,,1.07,9920.16,2616154600.0,9764737.0,0.24478188,7.691948,7.170676,4.601162,10.842485,4.046554,4.046554,3.7841897,3.7588718,8.047144,1840.4102,7.5177436,16.094288,21.68497,9.202324,6.7911253,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.51623,2257.7922,14.550072,3.8610713,2.6775959,1846.130726848679,7.5208473,112047540.0,2007.0,0.09657633717516917
15,1.0,2015.0,Austria,1744.8484,1028.4402,42.12,1.3726277,716.40814,2.2,,,,,,,,,,,,,,0.31672695,7.464423,6.9357986,,,,,,,,,,,,,6.57425,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.51623,2257.7922,14.550072,3.8610713,2.6775959,1494.465596827775,7.309524,,2003.0,0.08236820306028352
16,2.0,2000.0,Belgium,635.5403,510.89035,16.93,1.9156319,124.64997,2.3,,23207.406,2521.510009765625,71.7,71.7,,,38.7,2.65,0.92,,538583700.0,6358012.5,0.65004754,6.4544754,6.236155,,10.052227,4.2724905,4.2724905,,3.6558397,7.832613,1497.6901,7.3116794,15.665226,20.104454,,4.8255095,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.503887,2550.6426,4.469936,3.9220502,1.497374,635.5403090600621,6.4544754,14749242.0,2003.0,0.0
17,2.0,2001.0,Belgium,683.356,553.8937,17.85,1.9805856,129.46236,2.3,81.26,23121.566,2729.840087890625,,72.0,,,39.0,2.51,0.88,6603.188,534606850.0,7452027.0,0.6833925,6.527016,6.3169727,4.397654,10.048521,,4.276666,,3.6635616,7.9119983,1521.0,7.327123,15.823997,20.097042,8.795308,4.86339,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.503887,2550.6426,4.469936,3.9220502,1.497374,683.3560052317226,6.527016,15800262.0,2000.0,0.0
18,2.0,2002.0,Belgium,763.9561,624.16144,18.73,1.8297528,139.79466,2.3,82.0,25052.33,2535.419921875,,72.0,,,39.3,2.53,0.89,6724.0,627619260.0,6428354.0,0.6041809,6.63851,6.436409,4.406719,10.128722,,4.276666,,3.6712246,7.8381147,1544.49,7.342449,15.6762295,20.257444,8.813438,4.9401746,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.503887,2550.6426,4.469936,3.9220502,1.497374,763.9560894708562,6.63851,19138880.0,2015.0,0.0
19,2.0,2003.0,Belgium,858.9146,704.0475,19.62,1.9551616,154.86714,2.3,82.0,30743.957,2696.070068359375,72.42,72.7,,17.7,39.6,2.47,0.94,6724.0,945190900.0,7268794.0,0.67047286,6.7556696,6.5568457,4.406719,10.333448,4.2824826,4.286341,2.8735647,3.6788292,7.8995504,1568.1599,7.3576584,15.799101,20.666897,8.813438,5.0425677,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.503887,2550.6426,4.469936,3.9220502,1.497374,858.9146261681861,6.7556696,26406434.0,2001.0,0.0
20,2.0,2004.0,Belgium,998.77954,819.5984,20.56,,179.1812,2.3,83.0,35589.715,2797.81005859375,72.7,72.2,,18.1,39.8,2.41,1.08,6889.0,1266627800.0,7827741.0,,6.906534,6.7088146,4.4188404,10.479812,4.286341,4.27944,2.895912,3.683867,7.936592,1584.0399,7.367734,15.873184,20.959623,8.837681,5.1883974,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.503887,2550.6426,4.469936,3.9220502,1.497374,998.7795572664974,6.906534,35546280.0,2008.0,0.0
21,2.0,2005.0,Belgium,1152.0303,949.92596,21.64,1.8714421,202.10423,2.3,83.0,36967.28,2668.860107421875,,72.2,,18.5,40.1,2.41,1.22,6889.0,1366579800.0,7122814.5,0.6267093,7.049281,6.8563843,4.4188404,10.517789,,4.27944,2.9177706,3.6913762,7.8894067,1608.0099,7.3827524,15.778813,21.035578,8.837681,5.3087835,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.503887,2550.6426,4.469936,3.9220502,1.497374,1152.030226123756,7.049281,42587428.0,2013.0,0.0
22,2.0,2006.0,Belgium,1280.156,1061.5258,22.86,,218.63031,2.3,84.0,38852.36,2590.590087890625,73.7,73.7,,18.5,40.3,2.26,1.25,7056.0,1509505800.0,6711157.0,,7.154737,6.9674625,4.4308167,10.567524,4.3000026,4.3000026,2.9177706,3.6963515,7.859641,1624.09,7.392703,15.719282,21.135048,8.861633,5.387382,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.503887,2550.6426,4.469936,3.9220502,1.497374,1280.156050962859,7.1547375,49737080.0,2011.0,0.0
23,2.0,2007.0,Belgium,1416.3015,1180.3428,24.11,1.5888734,235.95877,2.3,84.0,44403.832,2436.72998046875,72.9,72.9,,19.2,40.5,2.17,1.09,7056.0,1971700400.0,5937653.0,0.4630252,7.255804,7.07356,4.4308167,10.701081,4.2890887,4.2890887,2.9549103,3.701302,7.7984123,1640.25,7.402604,15.596825,21.402163,8.861633,5.463657,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.503887,2550.6426,4.469936,3.9220502,1.497374,1416.301526865072,7.255804,62889216.0,2009.0,0.0
24,2.0,2008.0,Belgium,1699.6005,1335.8656,25.2,1.7837967,363.73486,2.3,84.0,48424.59,2706.909912109375,73.1,73.1,,18.9,40.7,2.18,1.05,7056.0,2344940800.0,7327361.5,0.57874405,7.4381485,7.197335,4.4308167,10.787763,4.291828,4.291828,2.939162,3.706228,7.903563,1656.4901,7.412456,15.807126,21.575525,8.861633,5.8964252,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.503887,2550.6426,4.469936,3.9220502,1.497374,1699.60045273725,7.4381485,82302456.0,2014.0,0.0
25,2.0,2009.0,Belgium,1346.0051,1041.61,26.25,1.6651715,304.39517,2.3,84.0,44880.56,2695.949951171875,72.7,72.7,,19.6,40.8,2.02,0.9,7056.0,2014264600.0,7268146.0,0.5099281,7.2048965,6.948523,4.4308167,10.71176,4.286341,4.286341,2.9755297,3.708682,7.899506,1664.6399,7.417364,15.799012,21.42352,8.861633,5.7183266,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.503887,2550.6426,4.469936,3.9220502,1.497374,1346.005144606495,7.2048965,60409460.0,2007.0,0.0
26,2.0,2010.0,Belgium,1369.3142,1056.4071,27.15,1.7901427,312.90707,2.3,,44382.88,3173.996337890625,71.6,71.6,,20.3,40.9,1.83,0.98,,1969840000.0,10074253.0,0.5822953,7.2220654,6.962629,,10.700609,4.2710953,4.2710953,3.0106208,3.7111301,8.062747,1672.8102,7.4222603,16.125494,21.401218,,5.7459064,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.503887,2550.6426,4.469936,3.9220502,1.497374,1369.314150618359,7.2220654,60774108.0,2004.0,0.0
27,2.0,2011.0,Belgium,1743.3754,1352.901,27.77,1.5081681,390.4744,2.3,,47699.81,2399.1,71.8,71.8,,20.6,40.9,2.0,0.86,,2275271700.0,5755681.0,0.41089574,7.463578,7.210006,,10.772682,4.2738843,4.2738843,3.0252912,3.7111301,7.782849,1672.8102,7.4222603,15.565698,21.545364,,5.9673624,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.503887,2550.6426,4.469936,3.9220502,1.497374,1743.375360250664,7.463578,83158670.0,2006.0,0.0
28,2.0,2012.0,Belgium,1686.305,1313.8246,28.33,1.6141862,372.48047,2.3,,44734.453,2772.300048828125,72.4,72.4,,20.7,41.0,1.83,0.9,,2001171300.0,7685647.5,0.4788309,7.430295,7.180698,,10.708499,4.2822065,4.2822065,3.0301337,3.713572,7.9274325,1681.0,7.427144,15.854865,21.416998,,5.9201846,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.503887,2550.6426,4.469936,3.9220502,1.497374,1686.305095610328,7.430295,75435940.0,2002.0,0.0
29,2.0,2013.0,Belgium,1664.0399,1281.3569,28.85,1.7164248,382.683,2.3,,46622.47,3023.60009765625,72.3,72.3,,21.9,41.1,1.8,0.94,,2173654500.0,9142158.0,0.5402435,7.4170036,7.155675,,10.749838,4.280824,4.280824,3.0864866,3.7160082,8.014203,1689.2098,7.4320164,16.028406,21.499676,,5.947207,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.503887,2550.6426,4.469936,3.9220502,1.497374,1664.039965877265,7.4170036,77581650.0,2010.0,0.0
30,2.0,2014.0,Belgium,1624.7926,,29.49,1.4030839,,2.3,,47299.86,2314.696044921875,72.0,72.0,,22.0,41.2,1.86,1.04,,2237276700.0,5357818.0,0.3386726,7.3931355,,,10.764262,4.276666,4.276666,3.0910425,3.7184384,7.7470336,1697.4401,7.436877,15.494067,21.528524,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.503887,2550.6426,4.469936,3.9220502,1.497374,1624.792573043381,7.3931355,76852460.0,2012.0,0.0
31,2.0,2015.0,Belgium,1293.2325,,30.53,1.5295818,,2.3,,,,,,,,,,,,,,0.42499435,7.1649003,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.503887,2550.6426,4.469936,3.9220502,1.497374,1293.232549727163,7.1649003,,2005.0,0.0
